timestamp,open,high,low,close,volume
2025-10-23T10:20:00,4508.86,4509.01,4508.03,4508.34,18
2025-10-23T10:21:00,4509.03,4510.03,4508.99,4509.87,37
2025-10-23T10:22:00,4511.07,4512.36,4510.94,4511.93,19
2025-10-23T10:23:00,4511.83,4512.00,4510.47,4510.85,92
2025-10-23T10:24:00,4508.85,4508.99,4508.16,4508.34,54
2025-10-23T10:25:00,4508.30,4508.43,4507.73,4508.03,43
2025-10-23T10:26:00,4506.37,4507.07,4506.29,4506.69,89
2025-10-23T10:27:00,4505.91,4506.01,4504.94,4505.16,71
2025-10-23T10:28:00,4506.00,4506.45,4505.65,4505.67,28
2025-10-23T10:29:00,4506.20,4507.15,4505.72,4506.94,23
2025-10-23T10:30:00,4505.37,4505.73,4504.55,4504.92,26
2025-10-23T10:31:00,4505.72,4506.07,4505.39,4505.89,84
2025-10-23T10:32:00,4504.90,4505.72,4504.79,4505.24,50
2025-10-23T10:33:00,4506.36,4507.34,4506.27,4507.29,84
2025-10-23T10:34:00,4506.67,4507.16,4505.64,4506.04,89
2025-10-23T10:35:00,4505.49,4505.93,4504.54,4504.71,13
2025-10-23T10:36:00,4506.71,4507.19,4506.66,4506.84,28
2025-10-23T10:37:00,4508.44,4508.58,4507.31,4507.59,69
2025-10-23T10:38:00,4509.38,4509.74,4508.64,4508.78,63
2025-10-23T10:39:00,4507.40,4507.72,4506.25,4506.43,65
2025-10-23T10:40:00,4505.45,4505.98,4505.17,4505.65,94
2025-10-23T10:41:00,4507.28,4507.35,4506.50,4506.58,97
2025-10-23T10:42:00,4506.94,4506.98,4506.53,4506.76,27
2025-10-23T10:43:00,4507.72,4508.16,4506.80,4506.88,94
2025-10-23T10:44:00,4507.63,4508.30,4507.61,4508.26,61
2025-10-23T10:45:00,4508.48,4508.86,4507.55,4507.68,41
2025-10-23T10:46:00,4508.44,4508.93,4508.01,4508.84,78
2025-10-23T10:47:00,4509.38,4509.41,4508.54,4508.57,81
2025-10-23T10:48:00,4509.43,4509.47,4508.16,4508.64,37
2025-10-23T10:49:00,4507.16,4508.06,4506.82,4507.65,63
2025-10-23T10:50:00,4507.74,4508.10,4507.35,4507.41,84
2025-10-23T10:51:00,4507.73,4508.72,4507.47,4508.28,71
2025-10-23T10:52:00,4508.02,4508.51,4507.73,4507.89,88
2025-10-23T10:53:00,4506.03,4506.25,4505.24,4505.57,32
2025-10-23T10:54:00,4506.84,4506.85,4506.17,4506.18,17
2025-10-23T10:55:00,4507.97,4508.16,4507.26,4507.59,48
2025-10-23T10:56:00,4508.64,4508.95,4508.45,4508.91,27
2025-10-23T10:57:00,4508.14,4508.45,4507.78,4508.28,76
2025-10-23T10:58:00,4507.57,4507.76,4507.22,4507.36,88
2025-10-23T10:59:00,4507.35,4507.94,4507.28,4507.68,32
2025-10-23T11:00:00,4509.00,4509.26,4507.75,4508.24,36
2025-10-23T11:01:00,4508.53,4508.65,4507.83,4508.13,37
2025-10-23T11:02:00,4506.27,4507.17,4505.80,4507.02,37
2025-10-23T11:03:00,4508.81,4509.08,4508.75,4508.98,25
2025-10-23T11:04:00,4508.57,4509.89,4508.22,4509.48,12
2025-10-23T11:05:00,4509.84,4510.06,4509.27,4509.62,18
2025-10-23T11:06:00,4511.22,4511.62,4510.74,4510.92,87
2025-10-23T11:07:00,4512.39,4512.63,4511.47,4511.92,81
2025-10-23T11:08:00,4511.68,4512.73,4511.52,4512.48,27
2025-10-23T11:09:00,4511.46,4512.11,4511.07,4511.77,83
2025-10-23T11:10:00,4510.11,4510.90,4509.74,4510.80,92
2025-10-23T11:11:00,4511.37,4511.78,4510.10,4510.37,54
2025-10-23T11:12:00,4509.71,4510.03,4509.70,4509.91,12
2025-10-23T11:13:00,4508.21,4508.52,4508.12,4508.30,37
2025-10-23T11:14:00,4509.88,4510.33,4509.24,4509.57,27
2025-10-23T11:15:00,4508.86,4509.09,4508.69,4509.09,60
2025-10-23T11:16:00,4507.81,4508.10,4507.41,4507.79,33
2025-10-23T11:17:00,4506.88,4507.53,4506.57,4507.33,53
2025-10-23T11:18:00,4508.73,4509.74,4508.65,4509.31,46
2025-10-23T11:19:00,4508.03,4509.06,4507.92,4508.58,81
2025-10-23T11:20:00,4509.37,4510.04,4509.23,4509.57,54
2025-10-23T11:21:00,4510.49,4510.78,4509.42,4509.62,30
2025-10-23T11:22:00,4509.03,4509.44,4508.60,4508.98,53
2025-10-23T11:23:00,4508.58,4509.22,4508.10,4509.18,32
2025-10-23T11:24:00,4509.25,4509.70,4508.55,4508.93,68
2025-10-23T11:25:00,4510.31,4510.58,4509.19,4509.40,78
2025-10-23T11:26:00,4507.96,4508.22,4507.06,4507.22,88
2025-10-23T11:27:00,4508.50,4508.92,4507.41,4507.53,43
2025-10-23T11:28:00,4505.81,4506.82,4505.74,4506.78,76
2025-10-23T11:29:00,4508.75,4509.20,4508.47,4509.13,97
2025-10-23T11:30:00,4508.38,4509.27,4507.93,4508.96,94
2025-10-23T11:31:00,4509.72,4510.33,4509.52,4509.95,91
2025-10-23T11:32:00,4508.85,4509.00,4507.64,4507.99,35
2025-10-23T11:33:00,4507.48,4507.57,4507.45,4507.53,96
2025-10-23T11:34:00,4506.31,4506.64,4505.14,4505.56,52
2025-10-23T11:35:00,4505.54,4506.23,4505.43,4506.08,95
2025-10-23T11:36:00,4507.81,4508.18,4507.05,4507.35,25
2025-10-23T11:37:00,4508.07,4508.15,4507.25,4507.66,30
2025-10-23T11:38:00,4509.56,4509.71,4508.68,4509.02,65
2025-10-23T11:39:00,4507.49,4507.63,4507.17,4507.36,79
2025-10-23T11:40:00,4507.43,4507.79,4507.06,4507.63,57
2025-10-23T11:41:00,4506.58,4507.32,4506.26,4506.88,36
2025-10-23T11:42:00,4506.74,4506.83,4505.81,4506.18,25
2025-10-23T11:43:00,4507.92,4508.31,4507.28,4507.71,15
2025-10-23T11:44:00,4507.03,4507.71,4506.72,4507.52,15
2025-10-23T11:45:00,4507.27,4507.57,4506.99,4507.29,80
2025-10-23T11:46:00,4508.38,4509.47,4508.25,4509.02,53
2025-10-23T11:47:00,4509.67,4509.86,4508.41,4508.83,19
2025-10-23T11:48:00,4508.91,4508.91,4508.69,4508.71,63
2025-10-23T11:49:00,4509.37,4509.83,4509.09,4509.45,39
2025-10-23T11:50:00,4510.22,4510.83,4509.98,4510.80,84
2025-10-23T11:51:00,4509.71,4509.73,4508.56,4508.95,60
2025-10-23T11:52:00,4510.68,4510.78,4509.36,4509.77,84
2025-10-23T11:53:00,4510.23,4511.55,4509.82,4511.08,41
2025-10-23T11:54:00,4509.70,4510.30,4509.43,4509.87,99
2025-10-23T11:55:00,4509.20,4510.33,4509.17,4510.03,88
2025-10-23T11:56:00,4510.37,4510.72,4509.19,4509.41,53
2025-10-23T11:57:00,4511.09,4511.32,4510.45,4510.62,25
2025-10-23T11:58:00,4510.08,4510.54,4509.64,4510.51,16
2025-10-23T11:59:00,4510.03,4510.14,4509.39,4509.46,93
2025-10-23T12:00:00,4509.81,4510.10,4508.36,4508.82,50
2025-10-23T12:01:00,4510.78,4511.60,4510.60,4511.34,76
2025-10-23T12:02:00,4512.44,4512.81,4511.66,4512.10,14
2025-10-23T12:03:00,4510.15,4510.59,4509.88,4510.20,70
2025-10-23T12:04:00,4510.78,4511.06,4510.37,4510.80,75
2025-10-23T12:05:00,4511.20,4511.69,4510.41,4510.84,50
2025-10-23T12:06:00,4512.03,4512.50,4511.79,4512.41,34
2025-10-23T12:07:00,4513.99,4514.38,4513.15,4513.59,12
2025-10-23T12:08:00,4515.47,4516.06,4515.03,4515.98,60
2025-10-23T12:09:00,4516.38,4517.74,4515.89,4517.26,85
2025-10-23T12:10:00,4516.08,4517.07,4515.98,4516.73,30
2025-10-23T12:11:00,4516.10,4516.31,4515.68,4516.23,27
2025-10-23T12:12:00,4515.47,4516.20,4515.33,4516.14,98
2025-10-23T12:13:00,4517.69,4518.06,4517.67,4517.84,14
2025-10-23T12:14:00,4516.78,4516.89,4516.29,4516.86,86
2025-10-23T12:15:00,4516.30,4516.65,4515.73,4516.20,68
2025-10-23T12:16:00,4517.29,4518.23,4516.85,4518.09,77
2025-10-23T12:17:00,4518.46,4518.60,4517.55,4517.96,78
2025-10-23T12:18:00,4516.73,4517.88,4516.57,4517.61,32
2025-10-23T12:19:00,4518.55,4519.04,4518.26,4518.90,51
2025-10-23T12:20:00,4520.80,4521.12,4519.83,4520.19,30
2025-10-23T12:21:00,4521.06,4521.35,4519.83,4520.30,48
2025-10-23T12:22:00,4518.34,4518.79,4517.63,4518.11,13
2025-10-23T12:23:00,4518.63,4519.29,4518.35,4519.14,97
2025-10-23T12:24:00,4519.00,4519.22,4517.99,4518.30,74
2025-10-23T12:25:00,4517.32,4517.93,4516.83,4517.61,72
2025-10-23T12:26:00,4519.04,4520.22,4518.72,4520.00,59
2025-10-23T12:27:00,4518.88,4519.03,4518.06,4518.24,43
2025-10-23T12:28:00,4517.43,4517.90,4516.39,4516.67,33
2025-10-23T12:29:00,4516.85,4517.82,4516.79,4517.44,17
2025-10-23T12:30:00,4517.72,4519.07,4517.59,4518.64,57
2025-10-23T12:31:00,4519.52,4519.79,4519.11,4519.23,99
2025-10-23T12:32:00,4518.97,4520.29,4518.69,4519.88,69
2025-10-23T12:33:00,4518.14,4518.20,4517.47,4517.77,84
2025-10-23T12:34:00,4519.44,4520.63,4519.31,4520.21,18
2025-10-23T12:35:00,4519.62,4520.65,4519.48,4520.38,88
2025-10-23T12:36:00,4520.56,4520.90,4520.22,4520.36,18
2025-10-23T12:37:00,4521.74,4522.13,4521.29,4521.32,57
2025-10-23T12:38:00,4522.93,4524.05,4522.48,4523.90,51
2025-10-23T12:39:00,4522.42,4522.88,4522.21,4522.59,19
2025-10-23T12:40:00,4523.10,4523.52,4522.96,4523.43,12
2025-10-23T12:41:00,4525.17,4525.47,4524.24,4524.32,74
2025-10-23T12:42:00,4522.34,4523.27,4521.95,4522.92,75
2025-10-23T12:43:00,4522.76,4523.22,4521.64,4521.83,95
2025-10-23T12:44:00,4523.49,4523.96,4523.09,4523.26,96
2025-10-23T12:45:00,4524.75,4525.06,4523.75,4524.15,69
2025-10-23T12:46:00,4524.64,4524.93,4524.64,4524.78,82
2025-10-23T12:47:00,4524.28,4524.61,4523.71,4523.81,90
2025-10-23T12:48:00,4523.00,4523.20,4521.97,4522.32,57
2025-10-23T12:49:00,4524.11,4524.23,4523.72,4524.03,39
2025-10-23T12:50:00,4523.20,4523.41,4522.50,4522.84,81
2025-10-23T12:51:00,4521.30,4522.27,4520.98,4522.27,43
2025-10-23T12:52:00,4521.84,4522.02,4521.09,4521.11,71
2025-10-23T12:53:00,4521.85,4522.52,4521.62,4522.05,59
2025-10-23T12:54:00,4520.83,4521.96,4520.69,4521.71,67
2025-10-23T12:55:00,4520.75,4521.25,4520.64,4521.19,27
2025-10-23T12:56:00,4520.90,4520.92,4519.60,4520.03,67
2025-10-23T12:57:00,4520.81,4521.29,4520.29,4520.46,50
2025-10-23T12:58:00,4519.25,4520.17,4519.11,4520.01,97
2025-10-23T12:59:00,4520.60,4520.88,4520.29,4520.63,70
2025-10-23T13:00:00,4518.68,4519.14,4517.45,4517.71,17
2025-10-23T13:01:00,4518.97,4519.06,4517.80,4518.13,23
2025-10-23T13:02:00,4519.86,4520.62,4519.57,4520.41,36
2025-10-23T13:03:00,4521.33,4521.73,4520.41,4520.88,94
2025-10-23T13:04:00,4518.92,4519.47,4518.44,4519.34,13
2025-10-23T13:05:00,4519.20,4519.35,4518.47,4518.92,20
2025-10-23T13:06:00,4518.79,4519.86,4518.60,4519.57,92
2025-10-23T13:07:00,4518.19,4518.44,4517.61,4517.75,34
2025-10-23T13:08:00,4519.10,4519.16,4518.68,4518.95,39
2025-10-23T13:09:00,4517.30,4517.65,4517.08,4517.13,58
2025-10-23T13:10:00,4516.59,4516.95,4515.21,4515.67,14
2025-10-23T13:11:00,4516.94,4517.43,4515.55,4516.02,61
2025-10-23T13:12:00,4515.64,4515.73,4514.58,4514.89,90
2025-10-23T13:13:00,4513.20,4514.59,4512.92,4514.10,26
2025-10-23T13:14:00,4515.30,4515.33,4514.35,4514.45,11
2025-10-23T13:15:00,4516.12,4516.49,4515.32,4515.42,40
2025-10-23T13:16:00,4513.66,4513.94,4513.02,4513.32,43
2025-10-23T13:17:00,4514.25,4514.81,4513.87,4514.60,58
2025-10-23T13:18:00,4514.56,4514.82,4513.38,4513.62,60
2025-10-23T13:19:00,4511.87,4512.28,4511.55,4512.04,14
2025-10-23T13:20:00,4510.63,4511.06,4509.40,4509.89,50
2025-10-23T13:21:00,4509.22,4509.60,4508.06,4508.56,38
2025-10-23T13:22:00,4509.46,4509.86,4509.20,4509.21,84
2025-10-23T13:23:00,4508.44,4508.88,4508.13,4508.25,35
2025-10-23T13:24:00,4507.52,4508.53,4507.11,4508.29,19
2025-10-23T13:25:00,4509.85,4510.29,4509.55,4509.60,25
2025-10-23T13:26:00,4510.45,4511.43,4510.00,4511.42,93
2025-10-23T13:27:00,4511.79,4512.06,4510.89,4510.99,43
2025-10-23T13:28:00,4512.69,4512.99,4512.45,4512.90,87
2025-10-23T13:29:00,4511.47,4511.64,4510.48,4510.52,98
2025-10-23T13:30:00,4511.65,4512.08,4510.38,4510.78,13
2025-10-23T13:31:00,4510.46,4510.79,4510.38,4510.39,96
2025-10-23T13:32:00,4509.41,4509.44,4507.96,4508.45,95
2025-10-23T13:33:00,4509.21,4510.00,4509.12,4509.85,17
2025-10-23T13:34:00,4509.15,4510.10,4508.88,4509.78,75
2025-10-23T13:35:00,4509.58,4510.11,4509.09,4509.85,29
2025-10-23T13:36:00,4510.21,4510.46,4509.76,4510.24,33
2025-10-23T13:37:00,4510.87,4510.95,4510.57,4510.91,94
2025-10-23T13:38:00,4511.04,4511.45,4510.26,4510.48,40
2025-10-23T13:39:00,4509.73,4510.15,4508.58,4508.92,50
2025-10-23T13:40:00,4507.21,4507.46,4506.38,4506.58,41
2025-10-23T13:41:00,4505.23,4506.55,4504.81,4506.14,82
2025-10-23T13:42:00,4504.22,4504.60,4503.70,4504.05,15
2025-10-23T13:43:00,4503.37,4503.81,4503.00,4503.44,24
2025-10-23T13:44:00,4503.16,4503.63,4502.36,4502.62,50
2025-10-23T13:45:00,4501.96,4502.95,4501.64,4502.69,89
2025-10-23T13:46:00,4502.15,4502.33,4501.68,4501.74,51
2025-10-23T13:47:00,4501.00,4501.40,4500.85,4500.99,12
2025-10-23T13:48:00,4501.87,4502.54,4501.58,4502.19,60
2025-10-23T13:49:00,4502.02,4503.12,4502.01,4502.78,33
2025-10-23T13:50:00,4503.23,4504.22,4502.87,4503.96,37
2025-10-23T13:51:00,4502.82,4503.12,4502.16,4502.63,35
2025-10-23T13:52:00,4502.83,4503.08,4502.41,4502.45,77
2025-10-23T13:53:00,4504.06,4505.06,4503.96,4504.81,12
2025-10-23T13:54:00,4505.99,4506.43,4505.45,4505.72,21
2025-10-23T13:55:00,4507.09,4507.20,4506.78,4507.19,89
2025-10-23T13:56:00,4508.80,4509.13,4507.59,4507.80,78
2025-10-23T13:57:00,4509.71,4510.17,4509.43,4510.00,74
2025-10-23T13:58:00,4508.16,4508.27,4506.91,4507.20,86
2025-10-23T13:59:00,4507.89,4508.18,4507.01,4507.17,88
2025-10-23T14:00:00,4506.57,4507.00,4506.19,4506.54,11
2025-10-23T14:01:00,4506.38,4507.10,4506.30,4506.84,34
2025-10-23T14:02:00,4507.52,4507.69,4506.29,4506.74,42
2025-10-23T14:03:00,4506.66,4506.87,4505.61,4505.82,62
2025-10-23T14:04:00,4505.97,4506.06,4505.26,4505.36,91
2025-10-23T14:05:00,4504.74,4505.89,4504.36,4505.55,97
2025-10-23T14:06:00,4507.39,4507.59,4507.04,4507.41,92
2025-10-23T14:07:00,4506.36,4506.59,4506.18,4506.33,65
2025-10-23T14:08:00,4505.97,4506.44,4505.38,4505.76,42
2025-10-23T14:09:00,4507.37,4507.49,4506.87,4507.00,35
2025-10-23T14:10:00,4507.43,4508.09,4507.13,4507.61,39
2025-10-23T14:11:00,4509.04,4509.11,4508.84,4508.97,31
2025-10-23T14:12:00,4510.23,4511.13,4510.04,4510.76,16
2025-10-23T14:13:00,4510.68,4511.16,4510.04,4510.28,41
2025-10-23T14:14:00,4509.70,4510.85,4509.27,4510.65,44
2025-10-23T14:15:00,4509.84,4510.77,4509.75,4510.45,32
2025-10-23T14:16:00,4508.62,4509.68,4508.20,4509.18,64
2025-10-23T14:17:00,4510.50,4510.63,4509.51,4509.95,73
2025-10-23T14:18:00,4511.56,4512.23,4511.12,4511.98,27
2025-10-23T14:19:00,4513.11,4513.66,4512.74,4513.59,12
2025-10-23T14:20:00,4514.80,4515.18,4514.31,4514.98,90
2025-10-23T14:21:00,4514.81,4515.56,4514.57,4515.32,24
2025-10-23T14:22:00,4516.12,4516.28,4515.12,4515.48,25
2025-10-23T14:23:00,4514.13,4515.02,4513.93,4514.87,71
2025-10-23T14:24:00,4516.10,4516.60,4515.40,4515.68,86
2025-10-23T14:25:00,4516.08,4516.59,4515.90,4516.27,54
2025-10-23T14:26:00,4515.87,4516.22,4515.09,4515.49,43
2025-10-23T14:27:00,4514.14,4514.61,4512.97,4513.15,89
2025-10-23T14:28:00,4511.91,4511.92,4511.05,4511.21,46
2025-10-23T14:29:00,4511.37,4511.81,4511.00,4511.73,58
2025-10-23T14:30:00,4511.82,4511.95,4510.82,4511.15,38
2025-10-23T14:31:00,4511.59,4512.36,4511.55,4512.19,43
2025-10-23T14:32:00,4511.59,4512.38,4511.20,4512.33,93
2025-10-23T14:33:00,4512.69,4512.83,4512.62,4512.80,22
2025-10-23T14:34:00,4513.43,4513.71,4512.68,4512.90,80
2025-10-23T14:35:00,4513.80,4514.08,4512.83,4513.05,51
2025-10-23T14:36:00,4514.44,4515.31,4513.95,4514.82,15
2025-10-23T14:37:00,4514.31,4515.11,4513.99,4515.06,51
2025-10-23T14:38:00,4515.27,4515.62,4514.63,4515.08,80
2025-10-23T14:39:00,4515.49,4516.04,4515.39,4515.78,24
2025-10-23T14:40:00,4515.08,4515.56,4514.59,4514.98,31
2025-10-23T14:41:00,4514.50,4514.73,4514.48,4514.52,43
2025-10-23T14:42:00,4512.68,4512.91,4511.72,4511.98,95
2025-10-23T14:43:00,4509.99,4510.32,4508.66,4509.16,73
2025-10-23T14:44:00,4507.20,4507.90,4507.17,4507.40,46
2025-10-23T14:45:00,4507.90,4508.74,4507.57,4508.27,46
2025-10-23T14:46:00,4509.63,4509.71,4509.16,4509.44,38
2025-10-23T14:47:00,4508.05,4508.13,4507.31,4507.47,55
2025-10-23T14:48:00,4505.65,4505.95,4505.07,4505.13,23
2025-10-23T14:49:00,4503.96,4504.78,4503.76,4504.68,59
2025-10-23T14:50:00,4503.48,4504.20,4503.33,4503.86,43
2025-10-23T14:51:00,4505.14,4505.39,4504.68,4505.12,69
2025-10-23T14:52:00,4503.69,4504.10,4502.64,4503.04,22
2025-10-23T14:53:00,4501.49,4502.12,4501.14,4501.94,21
2025-10-23T14:54:00,4501.88,4502.26,4501.39,4501.95,77
2025-10-23T14:55:00,4501.78,4501.87,4501.64,4501.79,13
2025-10-23T14:56:00,4500.90,4501.25,4500.89,4501.14,16
2025-10-23T14:57:00,4502.48,4503.41,4502.37,4503.13,49
2025-10-23T14:58:00,4505.06,4505.44,4504.37,4504.56,52
2025-10-23T14:59:00,4504.77,4504.81,4503.43,4503.80,57
2025-10-23T15:00:00,4502.13,4502.27,4501.36,4501.56,38
2025-10-23T15:01:00,4501.09,4501.59,4500.89,4501.10,75
2025-10-23T15:02:00,4500.85,4500.92,4500.38,4500.79,48
2025-10-23T15:03:00,4500.46,4500.72,4499.40,4499.89,57
2025-10-23T15:04:00,4501.89,4502.28,4501.19,4501.44,17
2025-10-23T15:05:00,4500.04,4500.88,4499.61,4500.50,60
2025-10-23T15:06:00,4500.02,4500.96,4499.82,4500.78,72
2025-10-23T15:07:00,4500.12,4500.45,4499.80,4500.31,13
2025-10-23T15:08:00,4500.24,4500.45,4499.83,4500.19,44
2025-10-23T15:09:00,4500.93,4501.07,4499.94,4500.24,56
2025-10-23T15:10:00,4500.50,4500.76,4500.22,4500.58,63
2025-10-23T15:11:00,4501.74,4502.29,4501.29,4501.81,93
2025-10-23T15:12:00,4503.45,4504.11,4503.32,4504.11,58
2025-10-23T15:13:00,4502.49,4502.78,4501.75,4502.01,72
2025-10-23T15:14:00,4500.05,4501.32,4499.97,4500.96,70
2025-10-23T15:15:00,4501.17,4501.59,4500.14,4500.61,59
2025-10-23T15:16:00,4501.49,4502.04,4501.16,4501.63,89
2025-10-23T15:17:00,4500.15,4500.26,4499.45,4499.55,35
2025-10-23T15:18:00,4500.21,4501.09,4500.19,4500.76,33
2025-10-23T15:19:00,4500.26,4500.59,4499.79,4499.94,95
2025-10-23T15:20:00,4499.26,4500.35,4499.22,4500.17,37
2025-10-23T15:21:00,4498.48,4499.24,4498.08,4499.14,22
2025-10-23T15:22:00,4498.29,4498.32,4497.94,4498.28,81
2025-10-23T15:23:00,4497.23,4497.84,4496.92,4497.77,70
2025-10-23T15:24:00,4497.95,4498.66,4497.56,4498.45,25
2025-10-23T15:25:00,4497.64,4497.94,4496.52,4496.99,22
2025-10-23T15:26:00,4496.65,4496.93,4496.44,4496.72,42
2025-10-23T15:27:00,4495.03,4495.22,4494.61,4494.86,64
2025-10-23T15:28:00,4496.12,4497.47,4495.81,4496.97,25
2025-10-23T15:29:00,4498.43,4498.87,4498.10,4498.67,85
2025-10-23T15:30:00,4499.45,4500.83,4499.08,4500.36,27
2025-10-23T15:31:00,4498.42,4498.52,4498.23,4498.45,42
2025-10-23T15:32:00,4498.94,4499.64,4498.85,4499.32,52
2025-10-23T15:33:00,4498.68,4499.04,4498.00,4498.25,78
2025-10-23T15:34:00,4496.84,4496.97,4495.81,4496.30,92
2025-10-23T15:35:00,4496.47,4497.30,4496.41,4496.92,24
2025-10-23T15:36:00,4495.61,4496.08,4495.02,4495.42,71
2025-10-23T15:37:00,4497.42,4497.95,4497.32,4497.61,11
2025-10-23T15:38:00,4497.89,4498.01,4496.94,4497.20,46
