timestamp,open,high,low,close,volume
2025-09-01T02:00:00-05:00,6528.75,6529.25,6528.75,6529.25,3
2025-09-01T02:15:00-05:00,6525.75,6525.75,6525.75,6525.75,1
2025-09-01T02:30:00-05:00,6533.00,6533.00,6532.00,6532.00,11
2025-09-01T02:45:00-05:00,6532.75,6532.75,6532.75,6532.75,1
2025-09-01T03:00:00-05:00,6533.50,6534.75,6532.50,6532.50,7
2025-09-01T03:15:00-05:00,6533.25,6536.50,6532.25,6536.50,7
2025-09-01T03:30:00-05:00,6539.75,6541.00,6539.00,6541.00,14
2025-09-01T04:30:00-05:00,6536.25,6537.75,6536.25,6537.00,5
2025-09-01T04:45:00-05:00,6536.00,6536.50,6534.75,6535.25,10
2025-09-01T05:00:00-05:00,6535.25,6536.00,6535.25,6536.00,4
2025-09-01T05:15:00-05:00,6536.00,6536.00,6536.00,6536.00,1
2025-09-01T05:30:00-05:00,6533.50,6538.00,6533.50,6538.00,4
2025-09-01T05:45:00-05:00,6535.25,6535.25,6534.25,6534.25,3
2025-09-01T06:00:00-05:00,6532.75,6532.75,6532.75,6532.75,1
2025-09-01T06:15:00-05:00,6533.50,6533.50,6530.00,6530.00,3
2025-09-01T06:30:00-05:00,6527.00,6527.00,6527.00,6527.00,1
2025-09-01T06:45:00-05:00,6529.00,6529.00,6529.00,6529.00,2
2025-09-01T07:30:00-05:00,6530.00,6531.75,6530.00,6531.75,3
2025-09-01T07:45:00-05:00,6527.50,6529.00,6527.50,6529.00,3
2025-09-01T08:00:00-05:00,6530.50,6530.50,6530.50,6530.50,1
2025-09-01T08:15:00-05:00,6530.25,6531.25,6530.00,6531.00,9
2025-09-01T08:30:00-05:00,6525.50,6531.50,6525.00,6531.50,9
2025-09-01T08:45:00-05:00,6532.25,6532.25,6532.25,6532.25,1
2025-09-01T09:30:00-05:00,6536.00,6536.25,6536.00,6536.25,7
2025-09-01T09:45:00-05:00,6536.75,6536.75,6536.75,6536.75,1
2025-09-01T10:00:00-05:00,6536.50,6536.50,6535.00,6535.25,5
2025-09-01T10:15:00-05:00,6538.25,6538.25,6538.25,6538.25,5
2025-09-01T10:30:00-05:00,6540.00,6540.25,6540.00,6540.25,6
2025-09-01T11:00:00-05:00,6538.50,6538.50,6537.50,6537.50,3
2025-09-01T11:15:00-05:00,6536.00,6536.00,6536.00,6536.00,1
2025-09-01T11:45:00-05:00,6538.25,6538.50,6536.75,6538.50,12
2025-09-01T17:00:00-05:00,6534.75,6537.00,6534.50,6537.00,5
2025-09-01T17:15:00-05:00,6537.25,6537.25,6535.00,6535.00,3
2025-09-01T17:30:00-05:00,6533.75,6533.75,6533.00,6533.00,14
2025-09-01T17:45:00-05:00,6531.00,6531.00,6529.00,6529.00,7
2025-09-01T18:00:00-05:00,6525.75,6527.25,6525.75,6527.25,4
2025-09-01T18:15:00-05:00,6526.00,6526.00,6523.00,6523.00,2
2025-09-01T18:30:00-05:00,6525.50,6525.50,6522.75,6522.75,3
2025-09-01T18:45:00-05:00,6526.25,6526.25,6526.25,6526.25,3
2025-09-01T19:00:00-05:00,6527.25,6527.25,6524.75,6527.00,5
2025-09-01T19:15:00-05:00,6526.75,6527.50,6524.00,6524.00,7
2025-09-01T19:30:00-05:00,6526.50,6526.50,6526.50,6526.50,2
2025-09-01T19:45:00-05:00,6530.25,6530.25,6530.25,6530.25,1
2025-09-01T20:00:00-05:00,6531.00,6531.00,6531.00,6531.00,1
2025-09-01T20:45:00-05:00,6530.25,6530.25,6526.00,6526.00,4
2025-09-01T21:00:00-05:00,6526.00,6526.50,6524.75,6526.00,14
2025-09-01T21:30:00-05:00,6522.50,6522.50,6521.75,6521.75,4
2025-09-01T21:45:00-05:00,6521.75,6522.75,6521.75,6522.75,2
2025-09-01T22:15:00-05:00,6523.25,6523.25,6523.25,6523.25,1
2025-09-01T22:30:00-05:00,6523.75,6523.75,6523.75,6523.75,3
2025-09-01T23:00:00-05:00,6526.25,6526.25,6526.25,6526.25,1
2025-09-01T23:30:00-05:00,6525.75,6525.75,6525.00,6525.00,2
2025-09-01T23:45:00-05:00,6526.50,6527.00,6526.50,6527.00,17
2025-09-02T00:00:00-05:00,6525.00,6525.00,6520.00,6521.50,7
2025-09-02T00:45:00-05:00,6525.00,6525.00,6525.00,6525.00,1
2025-09-02T01:00:00-05:00,6525.25,6525.25,6523.50,6523.50,4
2025-09-02T01:15:00-05:00,6523.00,6524.25,6523.00,6523.50,3
2025-09-02T01:45:00-05:00,6527.00,6527.00,6527.00,6527.00,1
2025-09-02T02:00:00-05:00,6527.75,6527.75,6513.75,6513.75,11
2025-09-02T02:15:00-05:00,6513.25,6516.75,6510.00,6516.75,24
2025-09-02T02:30:00-05:00,6513.75,6513.75,6505.00,6505.00,10
2025-09-02T02:45:00-05:00,6501.50,6501.50,6484.00,6484.00,40
2025-09-02T03:00:00-05:00,6484.00,6493.00,6484.00,6489.75,31
2025-09-02T03:15:00-05:00,6490.50,6496.75,6490.50,6495.00,10
2025-09-02T03:30:00-05:00,6494.50,6498.00,6494.00,6498.00,3
2025-09-02T03:45:00-05:00,6501.00,6501.00,6499.50,6499.50,2
2025-09-02T04:00:00-05:00,6496.50,6498.00,6496.25,6496.25,8
2025-09-02T04:15:00-05:00,6498.00,6500.00,6497.75,6497.75,9
2025-09-02T04:30:00-05:00,6499.50,6500.50,6497.75,6497.75,6
2025-09-02T04:45:00-05:00,6495.75,6495.75,6493.50,6493.50,2
2025-09-02T05:00:00-05:00,6496.75,6496.75,6496.75,6496.75,2
2025-09-02T05:15:00-05:00,6492.50,6492.50,6483.75,6484.00,11
2025-09-02T05:30:00-05:00,6485.00,6485.00,6478.25,6482.75,72
2025-09-02T05:45:00-05:00,6483.50,6483.50,6481.75,6482.00,20
2025-09-02T06:00:00-05:00,6480.25,6480.50,6478.50,6480.50,19
2025-09-02T06:15:00-05:00,6481.50,6483.00,6480.00,6480.25,16
2025-09-02T06:30:00-05:00,6480.25,6480.25,6478.75,6479.75,7
2025-09-02T06:45:00-05:00,6480.00,6480.25,6478.50,6478.50,16
2025-09-02T07:00:00-05:00,6477.00,6477.00,6467.00,6469.50,70
2025-09-02T07:15:00-05:00,6470.00,6470.75,6463.75,6465.75,35
2025-09-02T07:30:00-05:00,6466.00,6466.00,6456.25,6459.75,58
2025-09-02T07:45:00-05:00,6457.00,6460.00,6443.00,6453.00,173
2025-09-02T08:00:00-05:00,6451.25,6456.25,6449.00,6456.25,57
2025-09-02T08:15:00-05:00,6457.00,6458.25,6452.50,6452.50,30
2025-09-02T08:30:00-05:00,6453.25,6453.25,6439.00,6449.75,171
2025-09-02T08:45:00-05:00,6448.25,6471.50,6447.00,6467.25,109
2025-09-02T09:00:00-05:00,6470.00,6482.75,6466.25,6467.25,118
2025-09-02T09:15:00-05:00,6467.25,6472.25,6461.00,6471.50,61
2025-09-02T09:30:00-05:00,6471.50,6474.50,6457.75,6460.25,29
2025-09-02T09:45:00-05:00,6458.00,6458.00,6450.50,6453.50,37
2025-09-02T10:00:00-05:00,6455.50,6457.75,6447.75,6449.25,162
2025-09-02T10:15:00-05:00,6446.75,6448.00,6440.00,6444.00,112
2025-09-02T10:30:00-05:00,6442.25,6442.25,6432.00,6432.00,70
2025-09-02T10:45:00-05:00,6433.50,6434.50,6427.00,6429.00,136
2025-09-02T11:00:00-05:00,6430.00,6434.00,6427.75,6433.25,54
2025-09-02T11:15:00-05:00,6435.25,6437.25,6433.75,6433.75,22
2025-09-02T11:30:00-05:00,6436.00,6440.00,6434.75,6440.00,31
2025-09-02T11:45:00-05:00,6437.75,6446.00,6435.00,6446.00,48
2025-09-02T12:00:00-05:00,6448.75,6450.50,6444.00,6444.50,75
2025-09-02T12:15:00-05:00,6448.00,6456.50,6447.50,6456.50,113
2025-09-02T12:30:00-05:00,6455.25,6466.75,6455.25,6466.00,102
2025-09-02T12:45:00-05:00,6465.50,6468.25,6462.00,6463.00,41
2025-09-02T13:00:00-05:00,6461.50,6465.75,6457.75,6461.50,107
2025-09-02T13:15:00-05:00,6459.25,6459.25,6455.75,6458.50,15
2025-09-02T13:30:00-05:00,6458.50,6458.50,6451.75,6452.00,14
2025-09-02T13:45:00-05:00,6454.50,6467.00,6453.00,6461.00,36
2025-09-02T14:00:00-05:00,6463.00,6465.00,6463.00,6465.00,11
2025-09-02T14:15:00-05:00,6466.00,6471.50,6466.00,6468.75,40
2025-09-02T14:30:00-05:00,6471.50,6476.25,6470.50,6473.25,46
2025-09-02T14:45:00-05:00,6472.25,6482.75,6471.75,6482.00,119
2025-09-02T15:00:00-05:00,6481.00,6498.25,6480.00,6491.75,83
2025-09-02T15:15:00-05:00,6494.75,6500.75,6494.50,6498.00,58
2025-09-02T15:30:00-05:00,6497.00,6497.50,6497.00,6497.25,5
2025-09-02T15:45:00-05:00,6499.00,6503.25,6499.00,6503.25,16
2025-09-02T17:00:00-05:00,6504.00,6504.00,6497.25,6498.50,9
2025-09-02T17:15:00-05:00,6499.00,6499.00,6497.25,6497.25,4
2025-09-02T17:30:00-05:00,6497.25,6499.25,6496.50,6496.50,4
2025-09-02T17:45:00-05:00,6496.25,6496.25,6490.75,6491.75,8
2025-09-02T18:00:00-05:00,6492.00,6492.75,6492.00,6492.75,3
2025-09-02T18:15:00-05:00,6490.75,6490.75,6489.00,6489.00,3
2025-09-02T18:30:00-05:00,6490.00,6490.00,6490.00,6490.00,12
2025-09-02T18:45:00-05:00,6490.00,6490.00,6490.00,6490.00,1
2025-09-02T19:15:00-05:00,6488.50,6489.75,6488.50,6489.75,2
2025-09-02T19:30:00-05:00,6489.75,6490.25,6488.25,6489.75,13
2025-09-02T19:45:00-05:00,6489.75,6489.75,6489.75,6489.75,2
2025-09-02T20:00:00-05:00,6489.25,6489.25,6488.75,6488.75,2
2025-09-02T20:15:00-05:00,6487.75,6488.25,6486.00,6486.00,3
2025-09-02T20:30:00-05:00,6486.00,6486.25,6485.50,6485.50,7
2025-09-02T20:45:00-05:00,6489.00,6489.00,6488.50,6488.50,6
2025-09-02T21:00:00-05:00,6488.75,6489.25,6488.00,6489.00,5
2025-09-02T21:15:00-05:00,6488.50,6488.50,6487.50,6487.50,2
2025-09-02T21:30:00-05:00,6487.25,6487.25,6484.50,6484.50,3
2025-09-02T21:45:00-05:00,6486.00,6486.00,6485.75,6485.75,15
2025-09-02T22:00:00-05:00,6486.75,6488.00,6485.75,6486.75,7
2025-09-02T22:15:00-05:00,6485.00,6485.00,6485.00,6485.00,1
2025-09-02T22:30:00-05:00,6486.00,6486.00,6486.00,6486.00,1
2025-09-02T22:45:00-05:00,6485.50,6486.00,6485.50,6486.00,6
2025-09-03T00:15:00-05:00,6484.50,6484.50,6484.50,6484.50,1
2025-09-03T00:30:00-05:00,6485.25,6485.25,6485.00,6485.00,2
2025-09-03T00:45:00-05:00,6481.75,6483.50,6481.75,6483.25,7
2025-09-03T01:00:00-05:00,6482.00,6487.00,6482.00,6486.50,13
2025-09-03T01:15:00-05:00,6488.50,6491.25,6488.50,6491.25,3
2025-09-03T01:30:00-05:00,6492.00,6492.25,6492.00,6492.25,2
2025-09-03T01:45:00-05:00,6492.75,6492.75,6489.25,6489.25,16
2025-09-03T02:00:00-05:00,6490.00,6491.00,6490.00,6491.00,4
2025-09-03T02:15:00-05:00,6487.00,6487.00,6483.75,6484.75,6
2025-09-03T02:30:00-05:00,6491.25,6491.25,6491.25,6491.25,1
2025-09-03T02:45:00-05:00,6493.25,6499.75,6493.25,6499.75,38
2025-09-03T03:00:00-05:00,6498.00,6504.75,6498.00,6504.75,63
2025-09-03T03:15:00-05:00,6505.00,6509.50,6505.00,6507.50,21
2025-09-03T03:30:00-05:00,6504.50,6504.50,6503.75,6503.75,2
2025-09-03T03:45:00-05:00,6505.00,6507.75,6504.50,6507.75,6
2025-09-03T04:00:00-05:00,6507.50,6507.50,6504.25,6504.25,2
2025-09-03T04:15:00-05:00,6503.25,6509.00,6503.25,6509.00,12
2025-09-03T04:30:00-05:00,6509.00,6513.00,6508.00,6513.00,29
2025-09-03T04:45:00-05:00,6511.75,6512.00,6511.75,6512.00,5
2025-09-03T05:00:00-05:00,6511.00,6511.00,6507.00,6509.75,28
2025-09-03T05:15:00-05:00,6509.75,6511.25,6508.50,6511.25,11
2025-09-03T05:30:00-05:00,6512.00,6513.50,6510.00,6510.50,16
2025-09-03T05:45:00-05:00,6511.00,6512.75,6511.00,6512.75,6
2025-09-03T06:00:00-05:00,6513.50,6516.00,6513.00,6516.00,66
2025-09-03T06:15:00-05:00,6514.75,6515.00,6512.00,6512.00,7
2025-09-03T06:30:00-05:00,6509.25,6512.75,6504.75,6512.75,49
2025-09-03T06:45:00-05:00,6513.25,6513.50,6504.50,6505.00,14
2025-09-03T07:00:00-05:00,6506.25,6510.25,6506.25,6510.25,19
2025-09-03T07:15:00-05:00,6510.00,6511.00,6508.50,6508.50,8
2025-09-03T07:30:00-05:00,6503.25,6503.25,6500.50,6502.50,16
2025-09-03T07:45:00-05:00,6502.25,6502.75,6500.00,6502.75,27
2025-09-03T08:00:00-05:00,6502.25,6505.00,6502.25,6504.50,11
2025-09-03T08:15:00-05:00,6505.00,6508.25,6503.75,6504.00,26
2025-09-03T08:30:00-05:00,6504.00,6508.00,6503.25,6507.25,133
2025-09-03T08:45:00-05:00,6505.50,6506.25,6496.50,6496.75,44
2025-09-03T09:00:00-05:00,6498.75,6505.00,6493.50,6496.00,102
2025-09-03T09:15:00-05:00,6494.25,6509.00,6494.25,6503.50,170
2025-09-03T09:30:00-05:00,6501.75,6516.25,6501.75,6515.75,52
2025-09-03T09:45:00-05:00,6514.00,6519.00,6514.00,6518.00,22
2025-09-03T10:00:00-05:00,6517.00,6519.50,6513.25,6515.00,46
2025-09-03T10:15:00-05:00,6513.50,6514.25,6501.00,6502.00,95
2025-09-03T10:30:00-05:00,6502.25,6506.00,6498.50,6505.00,90
2025-09-03T10:45:00-05:00,6505.00,6505.50,6500.00,6500.50,25
2025-09-03T11:00:00-05:00,6501.00,6502.75,6499.00,6500.00,18
2025-09-03T11:15:00-05:00,6500.00,6508.25,6500.00,6502.75,22
2025-09-03T11:30:00-05:00,6502.00,6502.00,6495.50,6496.25,30
2025-09-03T11:45:00-05:00,6495.25,6498.25,6492.00,6496.75,60
2025-09-03T12:00:00-05:00,6495.25,6505.50,6495.25,6503.00,39
2025-09-03T12:15:00-05:00,6503.75,6505.50,6498.50,6499.75,20
2025-09-03T12:30:00-05:00,6500.00,6501.25,6489.25,6490.50,42
2025-09-03T12:45:00-05:00,6487.75,6493.25,6483.50,6486.25,77
2025-09-03T13:00:00-05:00,6486.75,6488.50,6483.00,6488.25,58
2025-09-03T13:15:00-05:00,6486.00,6489.50,6485.25,6489.00,33
2025-09-03T13:30:00-05:00,6486.75,6488.75,6482.25,6488.25,29
2025-09-03T13:45:00-05:00,6488.00,6489.50,6484.25,6484.25,55
2025-09-03T14:00:00-05:00,6485.75,6488.50,6483.50,6484.75,29
2025-09-03T14:15:00-05:00,6485.75,6489.00,6485.00,6487.75,22
2025-09-03T14:30:00-05:00,6488.25,6500.50,6488.25,6500.00,34
2025-09-03T14:45:00-05:00,6499.75,6514.75,6498.25,6514.75,159
2025-09-03T15:00:00-05:00,6514.25,6516.50,6513.50,6516.00,64
2025-09-03T15:15:00-05:00,6516.00,6517.75,6514.75,6517.75,14
2025-09-03T15:30:00-05:00,6517.75,6518.00,6516.00,6516.00,6
2025-09-03T15:45:00-05:00,6516.00,6517.00,6515.75,6517.00,3
2025-09-03T17:00:00-05:00,6512.50,6512.50,6512.50,6512.50,2
2025-09-03T17:15:00-05:00,6512.00,6512.00,6511.75,6511.75,3
2025-09-03T17:30:00-05:00,6512.25,6512.25,6512.25,6512.25,1
2025-09-03T17:45:00-05:00,6510.75,6510.75,6510.25,6510.25,5
2025-09-03T18:00:00-05:00,6511.75,6512.00,6511.75,6512.00,2
2025-09-03T18:30:00-05:00,6511.25,6511.25,6511.25,6511.25,1
2025-09-03T19:00:00-05:00,6517.50,6518.00,6517.50,6518.00,2
2025-09-03T19:15:00-05:00,6520.00,6526.50,6520.00,6523.25,30
2025-09-03T19:30:00-05:00,6522.75,6524.50,6522.25,6523.75,11
2025-09-03T19:45:00-05:00,6523.00,6523.50,6522.00,6523.50,4
2025-09-03T20:00:00-05:00,6523.25,6523.25,6523.00,6523.00,3
2025-09-03T20:15:00-05:00,6522.00,6523.00,6521.00,6521.50,29
2025-09-03T20:30:00-05:00,6521.25,6521.50,6519.75,6520.00,19
2025-09-03T20:45:00-05:00,6517.75,6520.50,6517.75,6520.25,6
2025-09-03T21:00:00-05:00,6521.25,6525.25,6521.25,6525.25,30
2025-09-03T21:30:00-05:00,6520.00,6520.25,6519.75,6520.25,5
2025-09-03T21:45:00-05:00,6521.75,6521.75,6517.50,6517.50,4
2025-09-03T22:00:00-05:00,6516.75,6517.25,6516.50,6517.00,6
2025-09-03T22:15:00-05:00,6519.00,6519.00,6516.25,6516.25,4
2025-09-03T22:30:00-05:00,6514.50,6514.50,6514.50,6514.50,1
2025-09-03T22:45:00-05:00,6515.75,6515.75,6515.75,6515.75,1
2025-09-03T23:00:00-05:00,6518.00,6520.00,6518.00,6520.00,10
2025-09-03T23:15:00-05:00,6522.00,6522.00,6522.00,6522.00,1
2025-09-03T23:30:00-05:00,6520.75,6520.75,6520.75,6520.75,1
2025-09-03T23:45:00-05:00,6521.00,6521.00,6521.00,6521.00,1
2025-09-04T00:15:00-05:00,6522.25,6524.00,6518.25,6518.25,6
2025-09-04T00:30:00-05:00,6518.75,6518.75,6518.75,6518.75,2
2025-09-04T00:45:00-05:00,6518.00,6518.00,6518.00,6518.00,1
2025-09-04T01:00:00-05:00,6519.75,6520.25,6519.75,6520.25,2
2025-09-04T01:15:00-05:00,6518.50,6518.50,6518.50,6518.50,1
2025-09-04T01:45:00-05:00,6515.00,6515.00,6515.00,6515.00,1
2025-09-04T02:00:00-05:00,6515.50,6521.00,6515.50,6520.50,33
2025-09-04T02:15:00-05:00,6523.00,6523.00,6518.50,6519.25,4
2025-09-04T02:30:00-05:00,6523.75,6525.00,6523.75,6525.00,7
2025-09-04T02:45:00-05:00,6521.75,6521.75,6520.75,6520.75,3
2025-09-04T03:00:00-05:00,6521.00,6523.00,6521.00,6523.00,4
2025-09-04T03:15:00-05:00,6522.25,6524.25,6522.25,6524.25,5
2025-09-04T04:00:00-05:00,6522.75,6524.25,6522.75,6523.00,12
2025-09-04T04:15:00-05:00,6522.75,6523.00,6521.50,6523.00,3
2025-09-04T04:30:00-05:00,6524.00,6526.00,6523.75,6524.00,24
2025-09-04T04:45:00-05:00,6523.75,6524.50,6522.25,6524.25,7
2025-09-04T05:00:00-05:00,6526.25,6528.00,6526.25,6528.00,17
2025-09-04T05:15:00-05:00,6529.50,6529.50,6523.50,6523.50,13
2025-09-04T05:30:00-05:00,6525.00,6525.75,6525.00,6525.75,2
2025-09-04T06:00:00-05:00,6526.25,6526.75,6525.75,6526.75,3
2025-09-04T06:15:00-05:00,6525.00,6525.00,6523.50,6524.00,6
2025-09-04T06:30:00-05:00,6523.00,6523.75,6522.50,6523.75,156
2025-09-04T06:45:00-05:00,6522.25,6522.25,6519.75,6520.75,10
2025-09-04T07:00:00-05:00,6523.25,6524.00,6523.25,6524.00,2
2025-09-04T07:15:00-05:00,6526.50,6526.50,6518.75,6521.00,19
2025-09-04T07:30:00-05:00,6522.25,6522.25,6517.25,6518.00,30
2025-09-04T07:45:00-05:00,6518.25,6520.25,6518.25,6520.25,8
2025-09-04T08:00:00-05:00,6518.50,6518.75,6517.00,6517.50,8
2025-09-04T08:15:00-05:00,6517.75,6522.00,6517.50,6522.00,26
2025-09-04T08:30:00-05:00,6523.25,6534.50,6519.00,6525.25,247
2025-09-04T08:45:00-05:00,6528.00,6528.50,6523.00,6527.00,380
2025-09-04T09:00:00-05:00,6526.00,6526.25,6514.75,6516.50,182
2025-09-04T09:15:00-05:00,6516.00,6527.25,6512.50,6525.50,107
2025-09-04T09:30:00-05:00,6526.00,6535.00,6526.00,6530.50,136
2025-09-04T09:45:00-05:00,6530.00,6534.00,6530.00,6531.00,47
2025-09-04T10:00:00-05:00,6535.00,6535.75,6530.25,6532.00,86
2025-09-04T10:15:00-05:00,6533.00,6541.25,6533.00,6539.50,150
2025-09-04T10:30:00-05:00,6539.25,6540.25,6536.50,6537.75,51
2025-09-04T10:45:00-05:00,6538.50,6542.75,6537.25,6539.25,146
2025-09-04T11:00:00-05:00,6540.75,6543.00,6539.50,6542.00,33
2025-09-04T11:15:00-05:00,6540.50,6541.75,6536.25,6536.50,39
2025-09-04T11:30:00-05:00,6536.00,6538.00,6535.75,6535.75,23
2025-09-04T11:45:00-05:00,6537.50,6542.00,6536.75,6536.75,66
2025-09-04T12:00:00-05:00,6536.25,6545.00,6536.25,6540.75,75
2025-09-04T12:15:00-05:00,6542.00,6546.50,6541.75,6545.50,54
2025-09-04T12:30:00-05:00,6546.50,6546.50,6543.25,6546.00,41
2025-09-04T12:45:00-05:00,6546.00,6552.00,6545.00,6549.00,108
2025-09-04T13:00:00-05:00,6549.75,6553.00,6549.50,6553.00,102
2025-09-04T13:15:00-05:00,6552.25,6554.25,6550.00,6550.00,32
2025-09-04T13:30:00-05:00,6550.00,6552.50,6548.50,6550.00,46
2025-09-04T13:45:00-05:00,6550.00,6554.00,6550.00,6553.75,70
2025-09-04T14:00:00-05:00,6554.50,6560.00,6554.25,6560.00,54
2025-09-04T14:15:00-05:00,6559.25,6559.25,6556.75,6556.75,33
2025-09-04T14:30:00-05:00,6556.00,6560.50,6555.75,6560.25,58
2025-09-04T14:45:00-05:00,6559.50,6568.25,6556.75,6566.75,556
2025-09-04T15:00:00-05:00,6567.50,6571.50,6564.50,6571.50,116
2025-09-04T15:15:00-05:00,6570.25,6572.25,6567.50,6570.25,119
2025-09-04T15:30:00-05:00,6570.00,6570.75,6570.00,6570.50,11
2025-09-04T15:45:00-05:00,6570.50,6571.75,6567.75,6567.75,20
2025-09-04T17:00:00-05:00,6570.00,6573.50,6568.50,6571.75,16
2025-09-04T17:15:00-05:00,6572.25,6573.00,6572.00,6572.25,7
2025-09-04T17:30:00-05:00,6571.00,6571.00,6571.00,6571.00,1
2025-09-04T17:45:00-05:00,6571.00,6572.25,6570.75,6572.00,28
2025-09-04T18:00:00-05:00,6572.25,6573.00,6571.75,6572.75,8
2025-09-04T18:15:00-05:00,6573.00,6573.75,6571.50,6573.00,6
2025-09-04T18:30:00-05:00,6571.75,6571.75,6571.75,6571.75,1
2025-09-04T19:00:00-05:00,6571.00,6574.25,6570.50,6574.25,36
2025-09-04T19:15:00-05:00,6575.00,6575.00,6574.00,6574.75,6
2025-09-04T19:30:00-05:00,6574.75,6574.75,6574.75,6574.75,2
2025-09-04T19:45:00-05:00,6574.25,6575.75,6574.25,6575.50,10
2025-09-04T20:15:00-05:00,6576.50,6576.50,6576.00,6576.00,2
2025-09-04T20:30:00-05:00,6575.00,6575.00,6575.00,6575.00,1
2025-09-04T20:45:00-05:00,6574.75,6575.00,6574.75,6575.00,6
2025-09-04T21:00:00-05:00,6575.50,6575.50,6574.00,6574.00,9
2025-09-04T21:15:00-05:00,6574.50,6574.50,6574.50,6574.50,1
2025-09-04T21:30:00-05:00,6575.75,6575.75,6575.75,6575.75,2
2025-09-04T21:45:00-05:00,6575.75,6575.75,6575.25,6575.25,2
2025-09-04T22:00:00-05:00,6575.00,6575.00,6575.00,6575.00,1
2025-09-04T22:15:00-05:00,6574.25,6575.00,6574.25,6574.50,5
2025-09-04T22:30:00-05:00,6575.00,6575.00,6575.00,6575.00,5
2025-09-04T22:45:00-05:00,6575.00,6575.00,6575.00,6575.00,3
2025-09-04T23:00:00-05:00,6575.75,6578.00,6575.75,6578.00,6
2025-09-04T23:15:00-05:00,6578.00,6578.00,6578.00,6578.00,10
2025-09-04T23:30:00-05:00,6576.75,6577.25,6576.75,6577.00,4
2025-09-04T23:45:00-05:00,6576.75,6577.00,6576.25,6577.00,3
2025-09-05T00:00:00-05:00,6576.00,6576.00,6575.50,6576.00,5
2025-09-05T00:15:00-05:00,6578.50,6578.50,6577.75,6577.75,3
2025-09-05T00:30:00-05:00,6579.75,6583.00,6579.50,6581.00,53
2025-09-05T00:45:00-05:00,6581.25,6582.00,6581.25,6581.50,6
2025-09-05T01:00:00-05:00,6581.50,6585.00,6581.00,6584.00,22
2025-09-05T01:15:00-05:00,6583.00,6585.00,6583.00,6585.00,2
2025-09-05T01:30:00-05:00,6587.00,6587.00,6583.25,6583.25,30
2025-09-05T01:45:00-05:00,6582.50,6583.00,6582.50,6583.00,5
2025-09-05T02:00:00-05:00,6577.75,6579.00,6577.75,6579.00,3
2025-09-05T02:15:00-05:00,6577.25,6578.00,6577.00,6578.00,9
2025-09-05T02:30:00-05:00,6577.00,6581.00,6576.25,6579.75,6
2025-09-05T02:45:00-05:00,6579.75,6579.75,6577.00,6578.50,8
2025-09-05T03:00:00-05:00,6577.75,6579.75,6577.75,6579.50,6
2025-09-05T03:15:00-05:00,6580.00,6581.25,6580.00,6581.25,3
2025-09-05T03:30:00-05:00,6581.25,6581.25,6581.00,6581.00,2
2025-09-05T03:45:00-05:00,6580.50,6580.50,6580.50,6580.50,1
