timestamp,price,volume
2025-10-23T09:11:10.504579,4494.59,4
2025-10-23T09:11:20.504579,4504.02,3
2025-10-23T09:11:30.504579,4498.61,9
2025-10-23T09:11:40.504579,4502.94,2
2025-10-23T09:11:50.504579,4500.14,9
2025-10-23T09:12:00.504579,4498.30,9
2025-10-23T09:12:10.504579,4497.41,7
2025-10-23T09:12:20.504579,4498.08,9
2025-10-23T09:12:30.504579,4499.18,6
2025-10-23T09:12:40.504579,4503.12,5
2025-10-23T09:12:50.504579,4497.59,6
2025-10-23T09:13:00.504579,4496.43,3
2025-10-23T09:13:10.504579,4496.72,2
2025-10-23T09:13:20.504579,4495.36,2
2025-10-23T09:13:30.504579,4494.79,1
2025-10-23T09:13:40.504579,4504.25,7
2025-10-23T09:13:50.504579,4498.56,4
2025-10-23T09:14:00.504579,4495.14,7
2025-10-23T09:14:10.504579,4498.80,10
2025-10-23T09:14:20.504579,4499.93,4
2025-10-23T09:14:30.504579,4501.89,3
2025-10-23T09:14:40.504579,4501.08,7
2025-10-23T09:14:50.504579,4501.60,7
2025-10-23T09:15:00.504579,4496.13,5
2025-10-23T09:15:10.504579,4498.79,1
2025-10-23T09:15:20.504579,4496.91,1
2025-10-23T09:15:30.504579,4498.18,8
2025-10-23T09:15:40.504579,4498.53,1
2025-10-23T09:15:50.504579,4499.96,6
2025-10-23T09:16:00.504579,4500.09,4
2025-10-23T09:16:10.504579,4503.15,2
2025-10-23T09:16:20.504579,4495.49,1
2025-10-23T09:16:30.504579,4498.27,1
2025-10-23T09:16:40.504579,4501.83,10
2025-10-23T09:16:50.504579,4502.52,10
2025-10-23T09:17:00.504579,4501.85,8
2025-10-23T09:17:10.504579,4501.50,1
2025-10-23T09:17:20.504579,4501.24,9
2025-10-23T09:17:30.504579,4503.31,7
2025-10-23T09:17:40.504579,4498.18,2
2025-10-23T09:17:50.504579,4504.13,1
2025-10-23T09:18:00.504579,4503.19,6
2025-10-23T09:18:10.504579,4499.60,4
2025-10-23T09:18:20.504579,4495.74,10
2025-10-23T09:18:30.504579,4500.88,9
2025-10-23T09:18:40.504579,4504.74,5
2025-10-23T09:18:50.504579,4503.65,6
2025-10-23T09:19:00.504579,4505.66,4
2025-10-23T09:19:10.504579,4495.95,4
2025-10-23T09:19:20.504579,4502.40,10
2025-10-23T09:19:30.504579,4497.02,1
2025-10-23T09:19:40.504579,4502.68,5
2025-10-23T09:19:50.504579,4498.95,7
2025-10-23T09:20:00.504579,4503.45,7
2025-10-23T09:20:10.504579,4500.24,1
2025-10-23T09:20:20.504579,4497.62,2
2025-10-23T09:20:30.504579,4501.86,8
2025-10-23T09:20:40.504579,4504.81,6
2025-10-23T09:20:50.504579,4501.18,1
2025-10-23T09:21:00.504579,4500.03,9
2025-10-23T09:21:10.504579,4498.61,8
2025-10-23T09:21:20.504579,4497.48,4
2025-10-23T09:21:30.504579,4505.30,1
2025-10-23T09:21:40.504579,4500.93,10
2025-10-23T09:21:50.504579,4502.68,9
2025-10-23T09:22:00.504579,4497.19,5
2025-10-23T09:22:10.504579,4500.27,4
2025-10-23T09:22:20.504579,4498.88,2
2025-10-23T09:22:30.504579,4503.23,2
2025-10-23T09:22:40.504579,4503.64,1
2025-10-23T09:22:50.504579,4498.50,2
2025-10-23T09:23:00.504579,4502.30,4
2025-10-23T09:23:10.504579,4496.64,8
2025-10-23T09:23:20.504579,4501.90,3
2025-10-23T09:23:30.504579,4500.36,8
2025-10-23T09:23:40.504579,4497.83,7
2025-10-23T09:23:50.504579,4499.90,3
2025-10-23T09:24:00.504579,4501.53,9
2025-10-23T09:24:10.504579,4496.45,8
2025-10-23T09:24:20.504579,4503.51,9
2025-10-23T09:24:30.504579,4502.69,3
2025-10-23T09:24:40.504579,4500.84,3
2025-10-23T09:24:50.504579,4497.59,5
2025-10-23T09:25:00.504579,4496.79,10
2025-10-23T09:25:10.504579,4497.36,10
2025-10-23T09:25:20.504579,4500.19,4
2025-10-23T09:25:30.504579,4502.06,5
2025-10-23T09:25:40.504579,4502.75,7
2025-10-23T09:25:50.504579,4501.41,2
2025-10-23T09:26:00.504579,4503.21,3
2025-10-23T09:26:10.504579,4498.84,2
2025-10-23T09:26:20.504579,4497.55,4
2025-10-23T09:26:30.504579,4498.57,7
2025-10-23T09:26:40.504579,4504.49,1
2025-10-23T09:26:50.504579,4502.15,10
2025-10-23T09:27:00.504579,4503.19,1
2025-10-23T09:27:10.504579,4496.24,7
2025-10-23T09:27:20.504579,4496.24,6
2025-10-23T09:27:30.504579,4498.32,9
2025-10-23T09:27:40.504579,4498.06,4
2025-10-23T09:27:50.504579,4500.29,9
2025-10-23T09:28:00.504579,4497.21,1
2025-10-23T09:28:10.504579,4498.03,4
2025-10-23T09:28:20.504579,4501.01,3
2025-10-23T09:28:30.504579,4500.68,10
2025-10-23T09:28:40.504579,4500.10,3
2025-10-23T09:28:50.504579,4498.12,8
2025-10-23T09:29:00.504579,4502.62,3
2025-10-23T09:29:10.504579,4504.36,9
2025-10-23T09:29:20.504579,4501.73,4
2025-10-23T09:29:30.504579,4505.47,4
2025-10-23T09:29:40.504579,4497.49,8
2025-10-23T09:29:50.504579,4495.92,10
2025-10-23T09:30:00.504579,4500.99,2
2025-10-23T09:30:10.504579,4496.95,7
2025-10-23T09:30:20.504579,4495.10,5
2025-10-23T09:30:30.504579,4495.63,4
2025-10-23T09:30:40.504579,4500.58,7
2025-10-23T09:30:50.504579,4501.23,2
2025-10-23T09:31:00.504579,4496.16,1
2025-10-23T09:31:10.504579,4498.57,7
2025-10-23T09:31:20.504579,4502.76,1
2025-10-23T09:31:30.504579,4502.07,4
2025-10-23T09:31:40.504579,4495.52,2
2025-10-23T09:31:50.504579,4504.74,10
2025-10-23T09:32:00.504579,4496.05,1
2025-10-23T09:32:10.504579,4498.31,7
2025-10-23T09:32:20.504579,4500.84,9
2025-10-23T09:32:30.504579,4497.77,6
2025-10-23T09:32:40.504579,4500.36,1
2025-10-23T09:32:50.504579,4504.99,3
2025-10-23T09:33:00.504579,4498.92,7
2025-10-23T09:33:10.504579,4497.49,9
2025-10-23T09:33:20.504579,4500.80,5
2025-10-23T09:33:30.504579,4503.63,3
2025-10-23T09:33:40.504579,4504.70,9
2025-10-23T09:33:50.504579,4502.69,7
2025-10-23T09:34:00.504579,4502.35,4
2025-10-23T09:34:10.504579,4505.63,4
2025-10-23T09:34:20.504579,4501.02,9
2025-10-23T09:34:30.504579,4504.30,1
2025-10-23T09:34:40.504579,4504.64,5
2025-10-23T09:34:50.504579,4505.27,3
2025-10-23T09:35:00.504579,4498.07,2
2025-10-23T09:35:10.504579,4498.89,6
2025-10-23T09:35:20.504579,4499.61,1
2025-10-23T09:35:30.504579,4505.97,5
2025-10-23T09:35:40.504579,4507.10,2
2025-10-23T09:35:50.504579,4504.92,2
2025-10-23T09:36:00.504579,4497.50,8
2025-10-23T09:36:10.504579,4497.80,4
2025-10-23T09:36:20.504579,4502.96,8
2025-10-23T09:36:30.504579,4497.94,8
2025-10-23T09:36:40.504579,4503.99,2
2025-10-23T09:36:50.504579,4498.02,1
2025-10-23T09:37:00.504579,4501.71,9
2025-10-23T09:37:10.504579,4497.45,2
2025-10-23T09:37:20.504579,4500.38,1
2025-10-23T09:37:30.504579,4496.72,9
2025-10-23T09:37:40.504579,4499.81,7
2025-10-23T09:37:50.504579,4496.90,6
2025-10-23T09:38:00.504579,4505.80,4
2025-10-23T09:38:10.504579,4497.33,3
2025-10-23T09:38:20.504579,4503.86,10
2025-10-23T09:38:30.504579,4501.42,8
2025-10-23T09:38:40.504579,4505.29,3
2025-10-23T09:38:50.504579,4499.40,1
2025-10-23T09:39:00.504579,4504.04,6
2025-10-23T09:39:10.504579,4496.36,6
2025-10-23T09:39:20.504579,4503.23,5
2025-10-23T09:39:30.504579,4503.50,9
2025-10-23T09:39:40.504579,4503.68,4
2025-10-23T09:39:50.504579,4497.85,1
2025-10-23T09:40:00.504579,4504.15,10
2025-10-23T09:40:10.504579,4495.50,1
2025-10-23T09:40:20.504579,4501.89,1
2025-10-23T09:40:30.504579,4502.89,1
2025-10-23T09:40:40.504579,4501.90,10
2025-10-23T09:40:50.504579,4497.76,2
2025-10-23T09:41:00.504579,4501.77,10
2025-10-23T09:41:10.504579,4500.85,6
2025-10-23T09:41:20.504579,4494.96,1
2025-10-23T09:41:30.504579,4499.81,6
2025-10-23T09:41:40.504579,4494.80,1
2025-10-23T09:41:50.504579,4493.02,8
2025-10-23T09:42:00.504579,4501.27,8
2025-10-23T09:42:10.504579,4498.27,2
2025-10-23T09:42:20.504579,4502.85,7
2025-10-23T09:42:30.504579,4501.74,9
2025-10-23T09:42:40.504579,4498.26,5
2025-10-23T09:42:50.504579,4502.90,9
2025-10-23T09:43:00.504579,4495.64,9
2025-10-23T09:43:10.504579,4498.10,6
2025-10-23T09:43:20.504579,4500.36,1
2025-10-23T09:43:30.504579,4503.13,2
2025-10-23T09:43:40.504579,4503.74,1
2025-10-23T09:43:50.504579,4501.76,8
2025-10-23T09:44:00.504579,4501.75,1
2025-10-23T09:44:10.504579,4494.70,7
2025-10-23T09:44:20.504579,4494.97,6
2025-10-23T09:44:30.504579,4502.41,1
2025-10-23T09:44:40.504579,4496.21,1
2025-10-23T09:44:50.504579,4498.00,3
2025-10-23T09:45:00.504579,4494.18,1
2025-10-23T09:45:10.504579,4494.11,4
2025-10-23T09:45:20.504579,4498.57,8
2025-10-23T09:45:30.504579,4502.18,3
2025-10-23T09:45:40.504579,4502.11,4
2025-10-23T09:45:50.504579,4500.64,4
2025-10-23T09:46:00.504579,4501.07,4
2025-10-23T09:46:10.504579,4498.57,5
2025-10-23T09:46:20.504579,4494.82,3
2025-10-23T09:46:30.504579,4497.91,7
2025-10-23T09:46:40.504579,4500.20,7
2025-10-23T09:46:50.504579,4504.35,9
2025-10-23T09:47:00.504579,4496.37,8
2025-10-23T09:47:10.504579,4500.90,7
2025-10-23T09:47:20.504579,4502.74,9
2025-10-23T09:47:30.504579,4501.36,1
2025-10-23T09:47:40.504579,4499.26,6
2025-10-23T09:47:50.504579,4503.24,8
2025-10-23T09:48:00.504579,4503.37,6
2025-10-23T09:48:10.504579,4499.70,8
2025-10-23T09:48:20.504579,4503.90,10
2025-10-23T09:48:30.504579,4504.27,8
2025-10-23T09:48:40.504579,4500.83,2
2025-10-23T09:48:50.504579,4502.86,4
2025-10-23T09:49:00.504579,4497.02,2
2025-10-23T09:49:10.504579,4501.85,5
2025-10-23T09:49:20.504579,4499.11,8
2025-10-23T09:49:30.504579,4499.90,3
2025-10-23T09:49:40.504579,4505.30,1
2025-10-23T09:49:50.504579,4500.79,8
2025-10-23T09:50:00.504579,4498.68,1
2025-10-23T09:50:10.504579,4498.50,2
2025-10-23T09:50:20.504579,4504.54,5
2025-10-23T09:50:30.504579,4498.06,3
2025-10-23T09:50:40.504579,4497.81,10
2025-10-23T09:50:50.504579,4498.38,7
2025-10-23T09:51:00.504579,4500.39,2
2025-10-23T09:51:10.504579,4501.76,3
2025-10-23T09:51:20.504579,4499.45,1
2025-10-23T09:51:30.504579,4504.77,5
2025-10-23T09:51:40.504579,4497.98,4
2025-10-23T09:51:50.504579,4499.42,4
2025-10-23T09:52:00.504579,4502.08,7
2025-10-23T09:52:10.504579,4503.31,7
2025-10-23T09:52:20.504579,4500.08,10
2025-10-23T09:52:30.504579,4503.67,7
2025-10-23T09:52:40.504579,4495.86,3
2025-10-23T09:52:50.504579,4502.91,6
2025-10-23T09:53:00.504579,4503.22,4
2025-10-23T09:53:10.504579,4497.58,8
2025-10-23T09:53:20.504579,4498.42,2
2025-10-23T09:53:30.504579,4500.93,5
2025-10-23T09:53:40.504579,4498.08,3
2025-10-23T09:53:50.504579,4498.01,4
2025-10-23T09:54:00.504579,4498.22,3
2025-10-23T09:54:10.504579,4495.35,3
2025-10-23T09:54:20.504579,4496.60,1
2025-10-23T09:54:30.504579,4500.08,9
2025-10-23T09:54:40.504579,4497.05,8
2025-10-23T09:54:50.504579,4497.62,6
2025-10-23T09:55:00.504579,4494.57,6
2025-10-23T09:55:10.504579,4499.58,5
2025-10-23T09:55:20.504579,4499.09,10
2025-10-23T09:55:30.504579,4494.28,7
2025-10-23T09:55:40.504579,4502.59,7
2025-10-23T09:55:50.504579,4493.90,3
2025-10-23T09:56:00.504579,4494.07,4
2025-10-23T09:56:10.504579,4495.31,10
2025-10-23T09:56:20.504579,4494.50,10
2025-10-23T09:56:30.504579,4502.83,2
2025-10-23T09:56:40.504579,4495.55,9
2025-10-23T09:56:50.504579,4502.81,2
2025-10-23T09:57:00.504579,4502.30,8
2025-10-23T09:57:10.504579,4495.83,7
2025-10-23T09:57:20.504579,4493.58,6
2025-10-23T09:57:30.504579,4502.92,6
2025-10-23T09:57:40.504579,4495.30,1
2025-10-23T09:57:50.504579,4496.50,6
2025-10-23T09:58:00.504579,4497.31,10
2025-10-23T09:58:10.504579,4494.83,4
2025-10-23T09:58:20.504579,4495.55,5
2025-10-23T09:58:30.504579,4502.22,4
2025-10-23T09:58:40.504579,4498.75,9
2025-10-23T09:58:50.504579,4500.64,7
2025-10-23T09:59:00.504579,4495.43,8
2025-10-23T09:59:10.504579,4494.00,5
2025-10-23T09:59:20.504579,4500.74,4
2025-10-23T09:59:30.504579,4499.33,10
2025-10-23T09:59:40.504579,4501.88,7
2025-10-23T09:59:50.504579,4502.97,6
2025-10-23T10:00:00.504579,4501.07,4
2025-10-23T10:00:10.504579,4502.23,7
2025-10-23T10:00:20.504579,4499.86,1
2025-10-23T10:00:30.504579,4497.48,6
2025-10-23T10:00:40.504579,4500.68,10
2025-10-23T10:00:50.504579,4494.41,7
2025-10-23T10:01:00.504579,4495.35,6
2025-10-23T10:01:10.504579,4494.22,8
2025-10-23T10:01:20.504579,4494.72,9
2025-10-23T10:01:30.504579,4498.33,7
2025-10-23T10:01:40.504579,4499.05,10
2025-10-23T10:01:50.504579,4495.11,2
2025-10-23T10:02:00.504579,4497.77,3
2025-10-23T10:02:10.504579,4499.69,3
2025-10-23T10:02:20.504579,4496.16,7
2025-10-23T10:02:30.504579,4495.56,2
2025-10-23T10:02:40.504579,4500.55,3
2025-10-23T10:02:50.504579,4495.02,2
2025-10-23T10:03:00.504579,4496.54,9
2025-10-23T10:03:10.504579,4494.77,6
2025-10-23T10:03:20.504579,4503.53,4
2025-10-23T10:03:30.504579,4497.50,8
2025-10-23T10:03:40.504579,4503.25,5
2025-10-23T10:03:50.504579,4497.65,5
2025-10-23T10:04:00.504579,4503.71,3
2025-10-23T10:04:10.504579,4495.89,10
2025-10-23T10:04:20.504579,4498.70,6
2025-10-23T10:04:30.504579,4503.75,5
2025-10-23T10:04:40.504579,4504.30,4
2025-10-23T10:04:50.504579,4502.32,1
2025-10-23T10:05:00.504579,4498.36,6
2025-10-23T10:05:10.504579,4502.24,6
2025-10-23T10:05:20.504579,4503.44,9
2025-10-23T10:05:30.504579,4506.43,10
2025-10-23T10:05:40.504579,4497.04,7
2025-10-23T10:05:50.504579,4503.15,5
2025-10-23T10:06:00.504579,4500.66,4
2025-10-23T10:06:10.504579,4498.13,6
2025-10-23T10:06:20.504579,4498.16,8
2025-10-23T10:06:30.504579,4498.45,6
2025-10-23T10:06:40.504579,4499.28,4
2025-10-23T10:06:50.504579,4500.38,5
2025-10-23T10:07:00.504579,4498.89,8
2025-10-23T10:07:10.504579,4502.73,5
2025-10-23T10:07:20.504579,4500.00,6
2025-10-23T10:07:30.504579,4503.54,9
2025-10-23T10:07:40.504579,4502.77,2
2025-10-23T10:07:50.504579,4498.78,7
2025-10-23T10:08:00.504579,4505.00,3
2025-10-23T10:08:10.504579,4500.54,1
2025-10-23T10:08:20.504579,4497.86,4
2025-10-23T10:08:30.504579,4495.91,4
2025-10-23T10:08:40.504579,4502.78,1
2025-10-23T10:08:50.504579,4504.39,7
2025-10-23T10:09:00.504579,4500.61,4
2025-10-23T10:09:10.504579,4502.03,8
2025-10-23T10:09:20.504579,4504.56,7
2025-10-23T10:09:30.504579,4500.88,2
2025-10-23T10:09:40.504579,4502.73,3
2025-10-23T10:09:50.504579,4504.48,5
2025-10-23T10:10:00.504579,4496.52,3
2025-10-23T10:10:10.504579,4504.25,10
2025-10-23T10:10:20.504579,4504.04,8
2025-10-23T10:10:30.504579,4504.64,10
2025-10-23T10:10:40.504579,4495.53,8
2025-10-23T10:10:50.504579,4495.22,7
2025-10-23T10:11:00.504579,4498.45,3
2025-10-23T10:11:10.504579,4497.41,4
2025-10-23T10:11:20.504579,4503.08,4
2025-10-23T10:11:30.504579,4496.32,6
2025-10-23T10:11:40.504579,4498.77,6
2025-10-23T10:11:50.504579,4498.73,4
2025-10-23T10:12:00.504579,4500.15,7
2025-10-23T10:12:10.504579,4497.14,6
2025-10-23T10:12:20.504579,4500.21,8
2025-10-23T10:12:30.504579,4504.07,7
2025-10-23T10:12:40.504579,4500.55,2
2025-10-23T10:12:50.504579,4501.98,10
2025-10-23T10:13:00.504579,4496.31,8
2025-10-23T10:13:10.504579,4504.26,2
2025-10-23T10:13:20.504579,4497.09,2
2025-10-23T10:13:30.504579,4504.03,4
2025-10-23T10:13:40.504579,4496.19,4
2025-10-23T10:13:50.504579,4494.89,2
2025-10-23T10:14:00.504579,4499.03,5
2025-10-23T10:14:10.504579,4497.20,4
2025-10-23T10:14:20.504579,4498.79,4
2025-10-23T10:14:30.504579,4501.05,3
2025-10-23T10:14:40.504579,4495.01,7
2025-10-23T10:14:50.504579,4502.60,1
2025-10-23T10:15:00.504579,4500.86,2
2025-10-23T10:15:10.504579,4501.60,6
2025-10-23T10:15:20.504579,4495.42,5
2025-10-23T10:15:30.504579,4495.82,9
2025-10-23T10:15:40.504579,4497.30,8
2025-10-23T10:15:50.504579,4502.44,8
2025-10-23T10:16:00.504579,4495.54,10
2025-10-23T10:16:10.504579,4502.48,5
2025-10-23T10:16:20.504579,4496.60,9
2025-10-23T10:16:30.504579,4499.16,8
2025-10-23T10:16:40.504579,4500.25,4
2025-10-23T10:16:50.504579,4501.98,2
2025-10-23T10:17:00.504579,4501.81,8
2025-10-23T10:17:10.504579,4499.44,7
2025-10-23T10:17:20.504579,4496.83,3
2025-10-23T10:17:30.504579,4504.06,6
2025-10-23T10:17:40.504579,4498.02,3
2025-10-23T10:17:50.504579,4502.84,3
2025-10-23T10:18:00.504579,4500.48,10
2025-10-23T10:18:10.504579,4496.67,2
2025-10-23T10:18:20.504579,4502.86,2
2025-10-23T10:18:30.504579,4495.34,9
2025-10-23T10:18:40.504579,4502.81,9
2025-10-23T10:18:50.504579,4502.53,4
2025-10-23T10:19:00.504579,4504.86,3
2025-10-23T10:19:10.504579,4505.33,6
2025-10-23T10:19:20.504579,4498.83,3
2025-10-23T10:19:30.504579,4501.09,10
2025-10-23T10:19:40.504579,4501.12,9
2025-10-23T10:19:50.504579,4496.36,9
2025-10-23T10:20:00.504579,4497.84,7
2025-10-23T10:20:10.504579,4501.38,3
2025-10-23T10:20:20.504579,4499.11,8
2025-10-23T10:20:30.504579,4499.76,8
2025-10-23T10:20:40.504579,4502.30,9
2025-10-23T10:20:50.504579,4504.83,1
2025-10-23T10:21:00.504579,4501.92,1
2025-10-23T10:21:10.504579,4497.65,3
2025-10-23T10:21:20.504579,4502.58,2
2025-10-23T10:21:30.504579,4503.37,8
2025-10-23T10:21:40.504579,4502.14,4
2025-10-23T10:21:50.504579,4495.99,1
2025-10-23T10:22:00.504579,4502.09,8
2025-10-23T10:22:10.504579,4497.52,4
2025-10-23T10:22:20.504579,4498.05,6
2025-10-23T10:22:30.504579,4500.02,1
2025-10-23T10:22:40.504579,4497.30,7
2025-10-23T10:22:50.504579,4498.75,3
2025-10-23T10:23:00.504579,4495.45,4
2025-10-23T10:23:10.504579,4505.25,4
2025-10-23T10:23:20.504579,4496.82,3
2025-10-23T10:23:30.504579,4497.17,5
2025-10-23T10:23:40.504579,4496.50,10
2025-10-23T10:23:50.504579,4503.25,9
2025-10-23T10:24:00.504579,4495.13,5
2025-10-23T10:24:10.504579,4497.21,1
2025-10-23T10:24:20.504579,4496.39,7
2025-10-23T10:24:30.504579,4498.82,5
2025-10-23T10:24:40.504579,4503.68,10
2025-10-23T10:24:50.504579,4502.36,10
2025-10-23T10:25:00.504579,4499.64,10
2025-10-23T10:25:10.504579,4500.34,10
2025-10-23T10:25:20.504579,4503.41,5
2025-10-23T10:25:30.504579,4499.37,2
2025-10-23T10:25:40.504579,4498.84,4
2025-10-23T10:25:50.504579,4504.01,9
2025-10-23T10:26:00.504579,4499.74,6
2025-10-23T10:26:10.504579,4503.20,10
2025-10-23T10:26:20.504579,4497.02,9
2025-10-23T10:26:30.504579,4501.91,2
2025-10-23T10:26:40.504579,4501.97,7
2025-10-23T10:26:50.504579,4504.17,5
2025-10-23T10:27:00.504579,4502.58,3
2025-10-23T10:27:10.504579,4504.38,3
2025-10-23T10:27:20.504579,4503.22,1
2025-10-23T10:27:30.504579,4505.23,5
2025-10-23T10:27:40.504579,4502.86,9
2025-10-23T10:27:50.504579,4502.90,1
2025-10-23T10:28:00.504579,4500.83,6
2025-10-23T10:28:10.504579,4500.48,6
2025-10-23T10:28:20.504579,4501.14,8
2025-10-23T10:28:30.504579,4500.99,6
2025-10-23T10:28:40.504579,4498.77,10
2025-10-23T10:28:50.504579,4499.52,4
2025-10-23T10:29:00.504579,4501.04,1
2025-10-23T10:29:10.504579,4496.41,9
2025-10-23T10:29:20.504579,4500.14,9
2025-10-23T10:29:30.504579,4505.54,2
2025-10-23T10:29:40.504579,4501.45,10
2025-10-23T10:29:50.504579,4500.26,6
2025-10-23T10:30:00.504579,4497.92,10
2025-10-23T10:30:10.504579,4500.88,3
2025-10-23T10:30:20.504579,4497.79,9
2025-10-23T10:30:30.504579,4504.80,9
2025-10-23T10:30:40.504579,4504.10,3
2025-10-23T10:30:50.504579,4503.77,6
2025-10-23T10:31:00.504579,4498.98,3
2025-10-23T10:31:10.504579,4503.78,1
2025-10-23T10:31:20.504579,4498.00,3
2025-10-23T10:31:30.504579,4506.49,10
2025-10-23T10:31:40.504579,4506.63,6
2025-10-23T10:31:50.504579,4498.13,1
2025-10-23T10:32:00.504579,4504.89,9
2025-10-23T10:32:10.504579,4504.92,5
2025-10-23T10:32:20.504579,4500.99,4
2025-10-23T10:32:30.504579,4506.24,8
2025-10-23T10:32:40.504579,4502.56,1
2025-10-23T10:32:50.504579,4504.76,10
2025-10-23T10:33:00.504579,4498.96,2
2025-10-23T10:33:10.504579,4504.21,1
2025-10-23T10:33:20.504579,4507.03,2
2025-10-23T10:33:30.504579,4501.39,6
2025-10-23T10:33:40.504579,4498.28,5
2025-10-23T10:33:50.504579,4504.93,6
2025-10-23T10:34:00.504579,4506.18,3
2025-10-23T10:34:10.504579,4504.52,2
2025-10-23T10:34:20.504579,4500.62,7
2025-10-23T10:34:30.504579,4500.69,10
2025-10-23T10:34:40.504579,4502.57,2
2025-10-23T10:34:50.504579,4500.48,8
2025-10-23T10:35:00.504579,4501.29,6
2025-10-23T10:35:10.504579,4502.53,3
2025-10-23T10:35:20.504579,4504.61,9
2025-10-23T10:35:30.504579,4502.22,6
2025-10-23T10:35:40.504579,4501.37,5
2025-10-23T10:35:50.504579,4503.73,4
2025-10-23T10:36:00.504579,4501.62,1
2025-10-23T10:36:10.504579,4505.32,8
2025-10-23T10:36:20.504579,4501.86,10
2025-10-23T10:36:30.504579,4503.53,4
2025-10-23T10:36:40.504579,4507.62,10
2025-10-23T10:36:50.504579,4508.86,1
2025-10-23T10:37:00.504579,4505.89,10
2025-10-23T10:37:10.504579,4507.27,5
2025-10-23T10:37:20.504579,4505.43,1
2025-10-23T10:37:30.504579,4501.36,2
2025-10-23T10:37:40.504579,4501.23,10
2025-10-23T10:37:50.504579,4503.27,1
2025-10-23T10:38:00.504579,4508.80,3
2025-10-23T10:38:10.504579,4505.42,6
2025-10-23T10:38:20.504579,4505.94,3
2025-10-23T10:38:30.504579,4503.56,3
2025-10-23T10:38:40.504579,4508.91,4
2025-10-23T10:38:50.504579,4501.27,7
2025-10-23T10:39:00.504579,4500.98,9
2025-10-23T10:39:10.504579,4503.95,9
2025-10-23T10:39:20.504579,4510.10,10
2025-10-23T10:39:30.504579,4502.78,1
2025-10-23T10:39:40.504579,4507.03,5
2025-10-23T10:39:50.504579,4509.98,3
2025-10-23T10:40:00.504579,4507.22,7
2025-10-23T10:40:10.504579,4503.71,6
2025-10-23T10:40:20.504579,4506.26,3
2025-10-23T10:40:30.504579,4506.85,6
2025-10-23T10:40:40.504579,4509.11,8
2025-10-23T10:40:50.504579,4505.01,9
2025-10-23T10:41:00.504579,4510.09,7
